edition,source_pdf_page,site,source_site,line_no,raw_line,columns_json
AJCC8,192,Testis,Testis,4,"behavior) may be appended to the 4-digit histology codes to highly curable, even in cases with advanced metastatic dis-","[""behavior) may be appended to the 4-digit histology codes to"", ""highly curable, even in cases with advanced metastatic dis-""]"
AJCC8,192,Testis,Testis,5,"create a complete morphology code. ease. Therefore, clinical and pathological Stage IV are not","[""create a complete morphology code."", ""ease. Therefore, clinical and pathological Stage IV are not""]"
AJCC8,192,Testis,Testis,6,"included in this organ, and the highest stage is Stage IIIC.","[""included in this organ, and the highest stage is Stage IIIC.""]"
AJCC8,192,Testis,Testis,7,Code Description In the American Joint Committee on Cancer (AJCC),"[""Code"", ""Description"", ""In the American Joint Committee on Cancer (AJCC)""]"
AJCC8,192,Testis,Testis,8,"8591 Unclassified sex cord stromal tumor Cancer Staging Manual, 8th Edition, we are addressing three","[""8591"", ""Unclassified sex cord stromal tumor"", ""Cancer Staging Manual, 8th Edition, we are addressing three""]"
AJCC8,192,Testis,Testis,9,8640 Malignant Sertoli cell tumor aspects of clinical and/or pathological significance that were,"[""8640"", ""Malignant Sertoli cell tumor"", ""aspects of clinical and/or pathological significance that were""]"
AJCC8,192,Testis,Testis,10,8650 Malignant Leydig cell tumor,"[""8650"", ""Malignant Leydig cell tumor""]"
AJCC8,192,Testis,Testis,11,"deficient or problematic in the 7th edition. First, the 7th edi-","[""deficient or problematic in the 7th edition. First, the 7th edi-""]"
AJCC8,192,Testis,Testis,12,9061 Seminoma,"[""9061"", ""Seminoma""]"
AJCC8,192,Testis,Testis,13,"tion did not take into account tumor size in the pT category,","[""tion did not take into account tumor size in the pT category,""]"
AJCC8,192,Testis,Testis,14,9064 Germ cell neoplasia in situ,"[""9064"", ""Germ cell neoplasia in situ""]"
AJCC8,192,Testis,Testis,15,9070 Embryonal carcinoma,"[""9070"", ""Embryonal carcinoma""]"
AJCC8,192,Testis,Testis,16,which now is assessed routinely by oncologists when consid-,"[""which now is assessed routinely by oncologists when consid-""]"
AJCC8,192,Testis,Testis,17,"9071 Yolk sac tumor, postpubertal-type ering adjuvant radiation therapy or carboplatin chemotherapy","[""9071"", ""Yolk sac tumor, postpubertal-type"", ""ering adjuvant radiation therapy or carboplatin chemotherapy""]"
AJCC8,192,Testis,Testis,18,"9080 Teratoma, postpubertal-type for seminoma.1-8 In addition, the previous edition did not","[""9080"", ""Teratoma, postpubertal-type"", ""for seminoma.1-8 In addition, the previous edition did not""]"
AJCC8,192,Testis,Testis,19,"9084 Teratoma with somatic-type malignancies address the issue of hilar soft tissue invasion, a feature shown","[""9084"", ""Teratoma with somatic-type malignancies"", ""address the issue of hilar soft tissue invasion, a feature shown""]"
AJCC8,192,Testis,Testis,20,9085 Mixed germ cell tumors to be associated with higher stage disease in nonseminoma-,"[""9085"", ""Mixed germ cell tumors"", ""to be associated with higher stage disease in nonseminoma-""]"
AJCC8,192,Testis,Testis,21,"9100 Choriocarcinoma tous germ cell tumors, and which is confused by pathologists","[""9100"", ""Choriocarcinoma"", ""tous germ cell tumors, and which is confused by pathologists""]"
AJCC8,192,Testis,Testis,22,9104 Placental site trophoblastic tumor with spermatic cord invasion resulting in variable assignments,"[""9104"", ""Placental site trophoblastic tumor"", ""with spermatic cord invasion resulting in variable assignments""]"
AJCC8,192,Testis,Testis,23,"9105 Epithelioid trophoblastic tumor to pT1, pT2, or pT3 categories.9, 10 Last, the pT1 and pT2 cat-","[""9105"", ""Epithelioid trophoblastic tumor"", ""to pT1, pT2, or pT3 categories.9, 10 Last, the pT1 and pT2 cat-""]"
AJCC8,192,Testis,Testis,24,"8000* Neoplasm, malignant egories were not aligned from a histoanatomic standpoint","[""8000*"", ""Neoplasm, malignant"", ""egories were not aligned from a histoanatomic standpoint""]"
AJCC8,192,Testis,Testis,25,"9065* Germ cell tumor, nonseminomatous with an understanding of the pathway of local tumor spread.","[""9065*"", ""Germ cell tumor, nonseminomatous"", ""with an understanding of the pathway of local tumor spread.""]"
AJCC8,192,Testis,Testis,26,9081* Teratocarcinoma The 8th edition includes substantial changes and clarifica-,"[""9081*"", ""Teratocarcinoma"", ""The 8th edition includes substantial changes and clarifica-""]"
AJCC8,192,Testis,Testis,27,9101* Choriocarcinoma combined with other germ cell,"[""9101*"", ""Choriocarcinoma combined with other germ cell""]"
AJCC8,192,Testis,Testis,28,"tions, particularly in the T category in which the recently","[""tions, particularly in the T category in which the recently""]"
AJCC8,192,Testis,Testis,29,elements,"[""elements""]"
AJCC8,192,Testis,Testis,30,reported and prognostically relevant pathological parameters,"[""reported and prognostically relevant pathological parameters""]"
AJCC8,192,Testis,Testis,31,"*Histology is not ideal for clinical use in patient care, as it describes an","[""*Histology is not ideal for clinical use in patient care, as it describes an""]"
AJCC8,192,Testis,Testis,32,are incorporated. It is important to note that large-scale stud-,"[""are incorporated. It is important to note that large-scale stud-""]"
AJCC8,192,Testis,Testis,33,unspecified or outdated diagnosis. Data collectors may use this code,"[""unspecified or outdated diagnosis. Data collectors may use this code""]"
AJCC8,192,Testis,Testis,34,only if there is not enough information in the medical record to docu- ies of pathological factors in testicular germ cell tumors,"[""only if there is not enough information in the medical record to docu-"", ""ies of pathological factors in testicular germ cell tumors""]"
AJCC8,192,Testis,Testis,35,ment a more specific diagnosis. looking at tumor-specific survival are virtually impossible to,"[""ment a more specific diagnosis."", ""looking at tumor-specific survival are virtually impossible to""]"
AJCC8,192,Testis,Testis,36,"Moch H, Humphrey PA, Ulbright TM, Reuter VE, eds. World Health conduct because of the excellent clinical outcomes, and","[""Moch H, Humphrey PA, Ulbright TM, Reuter VE, eds. World Health"", ""conduct because of the excellent clinical outcomes, and""]"
AJCC8,192,Testis,Testis,37,Organization Classification of Tumours of the Urinary System and,"[""Organization Classification of Tumours of the Urinary System and""]"
AJCC8,192,Testis,Testis,38,"therefore, studies using tumor recurrence have commonly","[""therefore, studies using tumor recurrence have commonly""]"
AJCC8,192,Testis,Testis,39,Male Genital Organs. Lyon: IARC; 2016. Used with permission.,"[""Male Genital Organs. Lyon: IARC; 2016. Used with permission.""]"
AJCC8,192,Testis,Testis,40,"International Agency for Research on Cancer, World Health been utilized. The pathological prognostic factors differ","[""International Agency for Research on Cancer, World Health"", ""been utilized. The pathological prognostic factors differ""]"
AJCC8,192,Testis,Testis,41,"Organization. International Classification of Diseases for Oncology. between seminoma and nonseminoma, and these differences","[""Organization. International Classification of Diseases for Oncology."", ""between seminoma and nonseminoma, and these differences""]"
AJCC8,192,Testis,Testis,42,"ICD-O-3-Online. http://codes.iarc.fr/home. Accessed August 16, 2017. are reflected here in the current staging system.","[""ICD-O-3-Online. http://codes.iarc.fr/home. Accessed August 16, 2017."", ""are reflected here in the current staging system.""]"
AJCC8,192,Testis,Testis,43,Used with permission.,"[""Used with permission.""]"
AJCC8,192,Testis,Testis,46,ANATOMY,"[""ANATOMY""]"
AJCC8,192,Testis,Testis,47,INTRODUCTION,"[""INTRODUCTION""]"
AJCC8,192,Testis,Testis,48,Primary Site,"[""Primary Site""]"
AJCC8,192,Testis,Testis,49,"Cancer of the testis is nearly always of germ cell origin, usu-","[""Cancer of the testis is nearly always of germ cell origin, usu-""]"
AJCC8,192,Testis,Testis,50,"ally affects young adults, and accounts for less than 1% of all The testes are composed of convoluted seminiferous","[""ally affects young adults, and accounts for less than 1% of all"", ""The testes are composed of convoluted seminiferous""]"
AJCC8,192,Testis,Testis,51,"malignancies in males. During the twentieth century, how- tubules with a stroma containing functional endocrine","[""malignancies in males. During the twentieth century, how-"", ""tubules with a stroma containing functional endocrine""]"
AJCC8,192,Testis,Testis,52,"ever, the incidence has more than doubled. Cryptorchidism is interstitial cells. Both are encased in a dense capsule called","[""ever, the incidence has more than doubled. Cryptorchidism is"", ""interstitial cells. Both are encased in a dense capsule called""]"
AJCC8,192,Testis,Testis,53,"a predisposing condition, and the precursor lesion is germ cell the tunica albuginea, with fibrous septa extending into the","[""a predisposing condition, and the precursor lesion is germ cell"", ""the tunica albuginea, with fibrous septa extending into the""]"
AJCC8,192,Testis,Testis,54,neoplasia in situ. Postpubertal germ cell tumors of the testis testis and separating them into lobules. The tubules con-,"[""neoplasia in situ. Postpubertal germ cell tumors of the testis"", ""testis and separating them into lobules. The tubules con-""]"
AJCC8,192,Testis,Testis,55,are categorized into two main histologic types: seminoma and verge and exit at the hilum (mediastinum) of the testis into,"[""are categorized into two main histologic types: seminoma and"", ""verge and exit at the hilum (mediastinum) of the testis into""]"
AJCC8,192,Testis,Testis,56,"nonseminoma. The latter group is composed of either pure the rete testis and efferent ducts, which join a single duct.","[""nonseminoma. The latter group is composed of either pure"", ""the rete testis and efferent ducts, which join a single duct.""]"
AJCC8,192,Testis,Testis,57,"patterns or mixtures of histologic subtypes, including embry- This duct, the epididymis, coils outside the upper and lower","[""patterns or mixtures of histologic subtypes, including embry-"", ""This duct, the epididymis, coils outside the upper and lower""]"
AJCC8,192,Testis,Testis,58,"onal carcinoma, teratoma, choriocarcinoma, and yolk sac poles of the testicle and then joins the vas deferens, a mus-","[""onal carcinoma, teratoma, choriocarcinoma, and yolk sac"", ""poles of the testicle and then joins the vas deferens, a mus-""]"
AJCC8,192,Testis,Testis,59,tumor. Seminoma components also may be found in a mixed cular conduit that accompanies the vessels and lymphatic,"[""tumor. Seminoma components also may be found in a mixed"", ""cular conduit that accompanies the vessels and lymphatic""]"
AJCC8,192,Testis,Testis,60,"tumor. The presence of elevation in serum tumor markers, channels of the spermatic cord. The major route for tumor","[""tumor. The presence of elevation in serum tumor markers,"", ""channels of the spermatic cord. The major route for tumor""]"
AJCC8,192,Testis,Testis,61,"including alpha-fetoprotein (AFP), human chorionic gonado- local extension is centrally through the hilum (mediasti-","[""including alpha-fetoprotein (AFP), human chorionic gonado-"", ""local extension is centrally through the hilum (mediasti-""]"
AJCC8,192,Testis,Testis,62,"tropin (hCG), and/or lactate dehydrogenase (LDH), is com- num) of the testis, a region in direct continuity with the","[""tropin (hCG), and/or lactate dehydrogenase (LDH), is com-"", ""num) of the testis, a region in direct continuity with the""]"
AJCC8,192,Testis,Testis,63,mon in germ cell malignancies. Staging and prognostication testicular parenchyma in which the tunica albuginea is,"[""mon in germ cell malignancies. Staging and prognostication"", ""testicular parenchyma in which the tunica albuginea is""]"
AJCC8,192,Testis,Testis,64,are based on determination of the extent of disease and assess- absent. The hilar soft tissue is composed of fibroadipose,"[""are based on determination of the extent of disease and assess-"", ""absent. The hilar soft tissue is composed of fibroadipose""]"
AJCC8,192,Testis,Testis,65,"ment of serum tumor markers. The TNM staging system for tissue, lymphatic channels, and blood vessels of medium","[""ment of serum tumor markers. The TNM staging system for"", ""tissue, lymphatic channels, and blood vessels of medium""]"
AJCC8,192,Testis,Testis,66,male germ cell tumors incorporates serum tumor marker size. The tumor subsequently invades the epididymis and,"[""male germ cell tumors incorporates serum tumor marker"", ""size. The tumor subsequently invades the epididymis and""]"
AJCC8,192,Testis,Testis,67,"elevation as a separate category (S) of staging information, courses through the spermatic cord (Fig. 59.1). Extension","[""elevation as a separate category (S) of staging information,"", ""courses through the spermatic cord (Fig. 59.1). Extension""]"
AJCC8,192,Testis,Testis,71,AJCC 8th Edition Updates and Corrections 194,"[""AJCC 8th Edition Updates and Corrections"", ""194""]"
AJCC8,193,Testis,Testis,1,740 American Joint Committee on Cancer • 2017,"[""740"", ""American Joint Committee on Cancer • 2017""]"
AJCC8,193,Testis,Testis,3,"Table 59.1 The International Germ Cell Consensus Classification for Advanced Disease. From Wilkinson et al., with permission.14","[""Table 59.1 The International Germ Cell Consensus Classification for Advanced Disease. From Wilkinson et al., with permission.14""]"
AJCC8,193,Testis,Testis,4,Visceral Metastases 5-Year,"[""Visceral Metastases"", ""5-Year""]"
AJCC8,193,Testis,Testis,5,Prognosis (Risk or Mediastinal Progression-Free 5-Year Overall,"[""Prognosis (Risk"", ""or Mediastinal"", ""Progression-Free"", ""5-Year Overall""]"
AJCC8,193,Testis,Testis,6,Status) Primary Serum Markers* Survival Survival,"[""Status)"", ""Primary"", ""Serum Markers*"", ""Survival"", ""Survival""]"
AJCC8,193,Testis,Testis,7,AFP hCG LDH,"[""AFP"", ""hCG"", ""LDH""]"
AJCC8,193,Testis,Testis,8,"Good No < 1,000 < 5,000 <1.5 × 89% 92%","[""Good"", ""No"", ""< 1,000"", ""< 5,000"", ""<1.5 ×"", ""89%"", ""92%""]"
AJCC8,193,Testis,Testis,9,N**,"[""N**""]"
AJCC8,193,Testis,Testis,10,"Intermediate No 1,000-10,000 5,000-50,000 1.5-10 × 75% 80%","[""Intermediate"", ""No"", ""1,000-10,000"", ""5,000-50,000 1.5-10 ×"", ""75%"", ""80%""]"
AJCC8,193,Testis,Testis,11,N**,"[""N**""]"
AJCC8,193,Testis,Testis,12,"Poor Yes > 10,000 > 50,000 >10 × N** 41% 48%","[""Poor"", ""Yes"", ""> 10,000"", ""> 50,000"", "">10 × N** 41%"", ""48%""]"
AJCC8,193,Testis,Testis,13,*Markers used for risk classification are post-orchiectomy.,"[""*Markers used for risk classification are post-orchiectomy.""]"
AJCC8,193,Testis,Testis,14,**N indicates the upper limit of normal for the LDH assay.,"[""**N indicates the upper limit of normal for the LDH assay.""]"
AJCC8,193,Testis,Testis,17,Lymphovascular Invasion,"[""Lymphovascular Invasion""]"
AJCC8,193,Testis,Testis,18,The presence of lymphovascular invasion changes the path- Pathological T (pT),"[""The presence of lymphovascular invasion changes the path-"", ""Pathological T (pT)""]"
AJCC8,193,Testis,Testis,19,ological T category of an intratesticular tumor. It is impor- pT Category pT Criteria,"[""ological T category of an intratesticular tumor. It is impor-"", ""pT Category"", ""pT Criteria""]"
AJCC8,193,Testis,Testis,20,tant to use strict criteria when assessing putative pTX Primary tumor cannot be assessed,"[""tant to use strict criteria when assessing putative"", ""pTX"", ""Primary tumor cannot be assessed""]"
AJCC8,193,Testis,Testis,21,lymphovascular invasion because artifactual displacement pT0 No evidence of primary tumor,"[""lymphovascular invasion because artifactual displacement"", ""pT0"", ""No evidence of primary tumor""]"
AJCC8,193,Testis,Testis,22,pTis Germ cell neoplasia in situ,"[""pTis"", ""Germ cell neoplasia in situ""]"
AJCC8,193,Testis,Testis,23,of tumor cells (especially seminoma) and retraction artifacts,"[""of tumor cells (especially seminoma) and retraction artifacts""]"
AJCC8,193,Testis,Testis,24,pT1 Tumor limited to testis (including rete testis,"[""pT1"", ""Tumor limited to testis (including rete testis""]"
AJCC8,193,Testis,Testis,25,are common and may lead to false positivity. Although lym- invasion) without lymphovascular invasion,"[""are common and may lead to false positivity. Although lym-"", ""invasion) without lymphovascular invasion""]"
AJCC8,193,Testis,Testis,26,phovascular invasion is better assessed in peritumoral loca- pT1a* Tumor smaller than 3 cm in size,"[""phovascular invasion is better assessed in peritumoral loca-"", ""pT1a*"", ""Tumor smaller than 3 cm in size""]"
AJCC8,193,Testis,Testis,27,"tions, one can occasionally identify unequivocal intratumoral pT1b* Tumor 3 cm or larger in size","[""tions, one can occasionally identify unequivocal intratumoral"", ""pT1b*"", ""Tumor 3 cm or larger in size""]"
AJCC8,193,Testis,Testis,28,lymphovascular invasion. AJCC Level of Evidence: I pT2 Tumor limited to testis (including rete testis,"[""lymphovascular invasion. AJCC Level of Evidence: I"", ""pT2"", ""Tumor limited to testis (including rete testis""]"
AJCC8,193,Testis,Testis,29,invasion) with lymphovascular invasion,"[""invasion) with lymphovascular invasion""]"
AJCC8,193,Testis,Testis,30,OR,"[""OR""]"
AJCC8,193,Testis,Testis,31,Tumor invading hilar soft tissue or epididymis or,"[""Tumor invading hilar soft tissue or epididymis or""]"
AJCC8,193,Testis,Testis,32,penetrating visceral mesothelial layer covering the,"[""penetrating visceral mesothelial layer covering the""]"
AJCC8,193,Testis,Testis,33,RISK ASSESSMENT MODELS external surface of tunica albuginea with or,"[""RISK ASSESSMENT MODELS"", ""external surface of tunica albuginea with or""]"
AJCC8,193,Testis,Testis,34,without lymphovascular invasion,"[""without lymphovascular invasion""]"
AJCC8,193,Testis,Testis,35,The AJCC recently established guidelines that will be used to pT3 Tumor directly invades spermatic cord soft tissue,"[""The AJCC recently established guidelines that will be used to"", ""pT3"", ""Tumor directly invades spermatic cord soft tissue""]"
AJCC8,193,Testis,Testis,36,evaluate published statistical prediction models for the pur- with or without lymphovascular invasion,"[""evaluate published statistical prediction models for the pur-"", ""with or without lymphovascular invasion""]"
AJCC8,193,Testis,Testis,37,pose of granting endorsement for clinical use.15 Although pT4 Tumor invades scrotum with or without,"[""pose of granting endorsement for clinical use.15 Although"", ""pT4"", ""Tumor invades scrotum with or without""]"
AJCC8,193,Testis,Testis,38,this is a monumental step toward the goal of precision medi- lymphovascular invasion,"[""this is a monumental step toward the goal of precision medi-"", ""lymphovascular invasion""]"
AJCC8,193,Testis,Testis,39,"cine, this work was published only very recently. Therefore, *Subclassification of pT1 applies only to pure seminoma.","[""cine, this work was published only very recently. Therefore,"", ""*Subclassification of pT1 applies only to pure seminoma.""]"
AJCC8,193,Testis,Testis,40,the existing models that have been published or may be in,"[""the existing models that have been published or may be in""]"
AJCC8,193,Testis,Testis,41,clinical use have not yet been evaluated for this cancer site by,"[""clinical use have not yet been evaluated for this cancer site by""]"
AJCC8,193,Testis,Testis,42,"the Precision Medicine Core of the AJCC. In the future, the Definition of Regional Lymph Node (N)","[""the Precision Medicine Core of the AJCC. In the future, the"", ""Definition of Regional Lymph Node (N)""]"
AJCC8,193,Testis,Testis,43,statistical prediction models for this cancer site will be evalu-,"[""statistical prediction models for this cancer site will be evalu-""]"
AJCC8,193,Testis,Testis,44,"ated, and those that meet all AJCC criteria will be endorsed. Clinical N (cN)","[""ated, and those that meet all AJCC criteria will be endorsed."", ""Clinical N (cN)""]"
AJCC8,193,Testis,Testis,45,cN Category cN Criteria,"[""cN Category"", ""cN Criteria""]"
AJCC8,193,Testis,Testis,46,cNX Regional lymph nodes cannot be assessed,"[""cNX"", ""Regional lymph nodes cannot be assessed""]"
AJCC8,193,Testis,Testis,47,DEFINITIONS OF AJCC TNM cN0 No regional lymph node metastasis,"[""DEFINITIONS OF AJCC TNM"", ""cN0"", ""No regional lymph node metastasis""]"
AJCC8,193,Testis,Testis,48,cN1 Metastasis with a lymph node mass 2 cm or smaller,"[""cN1"", ""Metastasis with a lymph node mass 2 cm or smaller""]"
AJCC8,193,Testis,Testis,49,Definition of Primary Tumor (T) in greatest dimension,"[""Definition of Primary Tumor (T)"", ""in greatest dimension""]"
AJCC8,193,Testis,Testis,50,OR,"[""OR""]"
AJCC8,193,Testis,Testis,51,"Multiple lymph nodes, none larger than 2 cm in","[""Multiple lymph nodes, none larger than 2 cm in""]"
AJCC8,193,Testis,Testis,52,Clinical T (cT) greatest dimension,"[""Clinical T (cT)"", ""greatest dimension""]"
AJCC8,193,Testis,Testis,53,cT Category cT Criteria cN2 Metastasis with a lymph node mass larger than 2 cm,"[""cT Category cT Criteria"", ""cN2"", ""Metastasis with a lymph node mass larger than 2 cm""]"
AJCC8,193,Testis,Testis,54,cTX Primary tumor cannot be assessed but not larger than 5 cm in greatest dimension,"[""cTX"", ""Primary tumor cannot be assessed"", ""but not larger than 5 cm in greatest dimension""]"
AJCC8,193,Testis,Testis,55,cT0 No evidence of primary tumor OR,"[""cT0"", ""No evidence of primary tumor"", ""OR""]"
AJCC8,193,Testis,Testis,56,"Multiple lymph nodes, any one mass larger than","[""Multiple lymph nodes, any one mass larger than""]"
AJCC8,193,Testis,Testis,57,cTis Germ cell neoplasia in situ 2 cm but not larger than 5 cm in greatest,"[""cTis"", ""Germ cell neoplasia in situ"", ""2 cm but not larger than 5 cm in greatest""]"
AJCC8,193,Testis,Testis,58,cT4 Tumor invades scrotum with or without vascular/ dimension,"[""cT4"", ""Tumor invades scrotum with or without vascular/"", ""dimension""]"
AJCC8,193,Testis,Testis,59,lymphatic invasion cN3 Metastasis with a lymph node mass larger than 5 cm,"[""lymphatic invasion"", ""cN3"", ""Metastasis with a lymph node mass larger than 5 cm""]"
AJCC8,193,Testis,Testis,60,"Note: Except for Tis confirmed by biopsy and T4, the extent of the pri- in greatest dimension","[""Note: Except for Tis confirmed by biopsy and T4, the extent of the pri-"", ""in greatest dimension""]"
AJCC8,193,Testis,Testis,61,mary tumor is classified by radical orchiectomy. TX may be used for,"[""mary tumor is classified by radical orchiectomy. TX may be used for""]"
AJCC8,193,Testis,Testis,62,other categories for clinical staging.,"[""other categories for clinical staging.""]"
AJCC8,193,Testis,Testis,67,AJCC 8th Edition Updates and Corrections 195,"[""AJCC 8th Edition Updates and Corrections"", ""195""]"
AJCC8,194,Kidney,Kidney,1,Kidney,"[""Kidney""]"
AJCC8,194,Kidney,Kidney,2,60,"[""60""]"
AJCC8,194,Kidney,Kidney,3,"Brian I. Rini, James M. McKiernan, Sam S. Chang,","[""Brian I. Rini, James M. McKiernan, Sam S. Chang,""]"
AJCC8,194,Kidney,Kidney,4,"Toni K. Choueiri, Patrick A. Kenney, Jaime Landman,","[""Toni K. Choueiri, Patrick A. Kenney, Jaime Landman,""]"
AJCC8,194,Kidney,Kidney,5,"Bradley C. Leibovich, Satish K. Tickoo, Raghunandan","[""Bradley C. Leibovich, Satish K. Tickoo, Raghunandan""]"
AJCC8,194,Kidney,Kidney,6,"Vikram, Ming Zhou, and Walter M. Stadler","[""Vikram, Ming Zhou, and Walter M. Stadler""]"
AJCC8,194,Kidney,Kidney,11,CHAPTER SUMMARY,"[""CHAPTER SUMMARY""]"
AJCC8,194,Kidney,Kidney,13,Cancers Staged Using This Staging System,"[""Cancers Staged Using This Staging System""]"
AJCC8,194,Kidney,Kidney,15,Carcinomas arising in the kidney,"[""Carcinomas arising in the kidney""]"
AJCC8,194,Kidney,Kidney,18,Cancers Not Staged Using This Staging System,"[""Cancers Not Staged Using This Staging System""]"
AJCC8,194,Kidney,Kidney,20,These histopathologic types of cancer… Are staged according to the classification for… And can be found in chapter…,"[""These histopathologic types of cancer…"", ""Are staged according to the classification for…"", ""And can be found in chapter…""]"
AJCC8,194,Kidney,Kidney,21,Urothelial carcinoma Renal pelvis and ureter 61,"[""Urothelial carcinoma"", ""Renal pelvis and ureter"", ""61""]"
AJCC8,194,Kidney,Kidney,22,Lymphoma Hodgkin and Non-Hodgkin lymphoma 79,"[""Lymphoma"", ""Hodgkin and Non-Hodgkin lymphoma"", ""79""]"
AJCC8,194,Kidney,Kidney,23,Sarcoma Soft tissue sarcoma of the abdomen and thoracic visceral 42,"[""Sarcoma"", ""Soft tissue sarcoma of the abdomen and thoracic visceral"", ""42""]"
AJCC8,194,Kidney,Kidney,24,organs,"[""organs""]"
AJCC8,194,Kidney,Kidney,25,Wilms tumor No AJCC staging system N/A,"[""Wilms tumor"", ""No AJCC staging system"", ""N/A""]"
AJCC8,194,Kidney,Kidney,29,Summary of Changes,"[""Summary of Changes""]"
AJCC8,194,Kidney,Kidney,31,Change Details of Change Level of Evidence,"[""Change"", ""Details of Change"", ""Level of Evidence""]"
AJCC8,194,Kidney,Kidney,32,Definition of Primary Tumor (T) For T3a disease: The word “grossly” was eliminated from the description of II,"[""Definition of Primary Tumor (T)"", ""For T3a disease: The word “grossly” was eliminated from the description of"", ""II""]"
AJCC8,194,Kidney,Kidney,33,"renal vein involvement, and “muscle containing” was changed to “segmental","[""renal vein involvement, and “muscle containing” was changed to “segmental""]"
AJCC8,194,Kidney,Kidney,34,veins.”,"[""veins.”""]"
AJCC8,194,Kidney,Kidney,35,Definition of Primary Tumor (T) For T3a disease: Invasion of the pelvicalyceal system was added. II,"[""Definition of Primary Tumor (T)"", ""For T3a disease: Invasion of the pelvicalyceal system was added."", ""II""]"
AJCC8,194,Kidney,Kidney,39,ICD-O-3 Topography Codes Histology Codes,"[""ICD-O-3 Topography Codes"", ""Histology Codes""]"
AJCC8,194,Kidney,Kidney,41,Code Description This list includes histology codes and preferred terms from,"[""Code"", ""Description"", ""This list includes histology codes and preferred terms from""]"
AJCC8,194,Kidney,Kidney,42,"C64.9 Kidney, NOS the WHO Classification of Tumors and the International","[""C64.9"", ""Kidney, NOS"", ""the WHO Classification of Tumors and the International""]"
AJCC8,194,Kidney,Kidney,43,Classification of Diseases for Oncology (ICD-O). Most of,"[""Classification of Diseases for Oncology (ICD-O). Most of""]"
AJCC8,194,Kidney,Kidney,44,the terms in this list represent malignant behavior. For cancer,"[""the terms in this list represent malignant behavior. For cancer""]"
AJCC8,194,Kidney,Kidney,45,"reporting purposes, behavior codes /3 (denoting malignant","[""reporting purposes, behavior codes /3 (denoting malignant""]"
AJCC8,194,Kidney,Kidney,46,"neoplasms), /2 (denoting in situ neoplasms), and in some","[""neoplasms), /2 (denoting in situ neoplasms), and in some""]"
AJCC8,194,Kidney,Kidney,47,cases /1 (denoting neoplasms with uncertain and unknown,"[""cases /1 (denoting neoplasms with uncertain and unknown""]"
AJCC8,194,Kidney,Kidney,48,behavior) may be appended to the 4-digit histology codes to,"[""behavior) may be appended to the 4-digit histology codes to""]"
AJCC8,194,Kidney,Kidney,49,create a complete morphology code.,"[""create a complete morphology code.""]"
AJCC8,194,Kidney,Kidney,51,"To access the AJCC cancer staging forms, please visit www.cancerstaging.org.","[""To access the AJCC cancer staging forms, please visit www.cancerstaging.org.""]"
AJCC8,194,Kidney,Kidney,53,© American College of Surgeons 2017 747,"[""© American College of Surgeons 2017"", ""747""]"
AJCC8,194,Kidney,Kidney,54,"M.B. Amin et al. (eds.), AJCC Cancer Staging Manual, Eighth Edition, DOI 10.1007/978-3-319-40618-3_60","[""M.B. Amin et al. (eds.), AJCC Cancer Staging Manual, Eighth Edition, DOI 10.1007/978-3-319-40618-3_60""]"
AJCC8,194,Kidney,Kidney,55,AJCC 8th Edition Updates and Corrections 196,"[""AJCC 8th Edition Updates and Corrections"", ""196""]"
AJCC8,195,Kidney,Kidney,1,748 American Joint Committee on Cancer • 2017,"[""748"", ""American Joint Committee on Cancer • 2017""]"
AJCC8,195,Kidney,Kidney,3,"Code Description ent renal cancer histologic subtypes may differ. Finally, can-","[""Code"", ""Description"", ""ent renal cancer histologic subtypes may differ. Finally, can-""]"
AJCC8,195,Kidney,Kidney,4,8260 Papillary renal cell carcinoma cers of the kidney have a number of potential molecular,"[""8260"", ""Papillary renal cell carcinoma"", ""cers of the kidney have a number of potential molecular""]"
AJCC8,195,Kidney,Kidney,5,"8310 Clear cell renal cell carcinoma prognostic factors, including genetic variables, proliferative","[""8310"", ""Clear cell renal cell carcinoma"", ""prognostic factors, including genetic variables, proliferative""]"
AJCC8,195,Kidney,Kidney,6,"8311 Hereditary leiomyomatosis renal cell carcinoma markers, angiogenic parameters, growth factors and recep-","[""8311"", ""Hereditary leiomyomatosis renal cell carcinoma"", ""markers, angiogenic parameters, growth factors and recep-""]"
AJCC8,195,Kidney,Kidney,7,"(HLRCC)-associated renal cell carcinoma tor, and adhesion molecules. Most of these factors have not","[""(HLRCC)-associated renal cell carcinoma"", ""tor, and adhesion molecules. Most of these factors have not""]"
AJCC8,195,Kidney,Kidney,8,8311 MiT family translocation renal cell carcinomas been formally validated and are best still considered experi-,"[""8311"", ""MiT family translocation renal cell carcinomas"", ""been formally validated and are best still considered experi-""]"
AJCC8,195,Kidney,Kidney,9,"8312 Renal cell carcinoma, unclassified mental. Ideally, future staging protocols would capture this","[""8312"", ""Renal cell carcinoma, unclassified"", ""mental. Ideally, future staging protocols would capture this""]"
AJCC8,195,Kidney,Kidney,10,8316 Acquired cystic disease-associated renal cell carcinoma,"[""8316"", ""Acquired cystic disease-associated renal cell carcinoma""]"
AJCC8,195,Kidney,Kidney,11,information to facilitate individualized counseling and foster,"[""information to facilitate individualized counseling and foster""]"
AJCC8,195,Kidney,Kidney,12,8316 Multilocular cystic renal neoplasm of low malignant,"[""8316"", ""Multilocular cystic renal neoplasm of low malignant""]"
