site,edition,classification,t,n,m,grade,location,stage,note,source_block_id,source_pdf_page,printed_page,section_heading,extraction_status
Distal Bile Duct,AJCC7,any,T4,Any,M0,Any,Any,III,extracted_candidate_v2_1 from B00214; cancer committee review pending,B00214,245,229,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00214; cancer committee review pending,B00214,245,229,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00221; cancer committee review pending,B00221,251,235,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00221; cancer committee review pending,B00221,251,235,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00221; cancer committee review pending,B00221,251,235,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00221; cancer committee review pending,B00221,251,235,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T1,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00221; cancer committee review pending,B00221,251,235,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T4,Any,M0,Any,Any,III,extracted_candidate_v2_1 from B00221; cancer committee review pending,B00221,251,235,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00221; cancer committee review pending,B00221,251,235,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00224; cancer committee review pending,B00224,253,237,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00224; cancer committee review pending,B00224,253,237,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00224; cancer committee review pending,B00224,253,237,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00224; cancer committee review pending,B00224,253,237,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T1,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00224; cancer committee review pending,B00224,253,237,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,T4,Any,M0,Any,Any,III,extracted_candidate_v2_1 from B00224; cancer committee review pending,B00224,253,237,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ampulla of Vater,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00224; cancer committee review pending,B00224,253,237,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00232; cancer committee review pending,B00232,257,241,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00232; cancer committee review pending,B00232,257,241,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00232; cancer committee review pending,B00232,257,241,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00232; cancer committee review pending,B00232,257,241,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T1,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00232; cancer committee review pending,B00232,257,241,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T4,Any,M0,Any,Any,III,extracted_candidate_v2_1 from B00232; cancer committee review pending,B00232,257,241,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00232; cancer committee review pending,B00232,257,241,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00236; cancer committee review pending,B00236,261,245,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00236; cancer committee review pending,B00236,261,245,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00236; cancer committee review pending,B00236,261,245,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00236; cancer committee review pending,B00236,261,245,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T1,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00236; cancer committee review pending,B00236,261,245,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,T4,Any,M0,Any,Any,III,extracted_candidate_v2_1 from B00236; cancer committee review pending,B00236,261,245,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Exocrine and Endocrine Pancreas,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00236; cancer committee review pending,B00236,261,245,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00243; cancer committee review pending,B00243,269,253,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00243; cancer committee review pending,B00243,269,253,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T2a,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00243; cancer committee review pending,B00243,269,253,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T2b,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00243; cancer committee review pending,B00243,269,253,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T2b,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00243; cancer committee review pending,B00243,269,253,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T1a,N2,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00244; cancer committee review pending,B00244,270,254,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T1a,N3,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00244; cancer committee review pending,B00244,270,254,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,Any,Any,M1a,Any,Any,IV,extracted_candidate_v2_1 from B00244; cancer committee review pending,B00244,270,254,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00248; cancer committee review pending,B00248,279,263,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00248; cancer committee review pending,B00248,279,263,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T2a,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00248; cancer committee review pending,B00248,279,263,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T2b,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00248; cancer committee review pending,B00248,279,263,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T2b,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00248; cancer committee review pending,B00248,279,263,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T1a,N2,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00248; cancer committee review pending,B00248,279,263,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,T1a,N3,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00248; cancer committee review pending,B00248,279,263,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lung,AJCC7,any,Any,Any,M1a,Any,Any,IV,extracted_candidate_v2_1 from B00248; cancer committee review pending,B00248,279,263,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00254; cancer committee review pending,B00254,287,271,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00254; cancer committee review pending,B00254,287,271,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00254; cancer committee review pending,B00254,287,271,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,"T1, T2",N1,M0,Any,Any,III,extracted_candidate_v2_1 from B00254; cancer committee review pending,B00254,287,271,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,T4,Any,M0,Any,Any,IV,extracted_candidate_v2_1 from B00254; cancer committee review pending,B00254,287,271,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00257; cancer committee review pending,B00257,289,273,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00257; cancer committee review pending,B00257,289,273,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00257; cancer committee review pending,B00257,289,273,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,"T1, T2",N1,M0,Any,Any,III,extracted_candidate_v2_1 from B00257; cancer committee review pending,B00257,289,273,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Pleural Mesothelioma,AJCC7,any,T4,Any,M0,Any,Any,IV,extracted_candidate_v2_1 from B00257; cancer committee review pending,B00257,289,273,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Bone,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00264; cancer committee review pending,B00264,297,281,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Bone,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00264; cancer committee review pending,B00264,297,281,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Bone,AJCC7,any,T2,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00264; cancer committee review pending,B00264,297,281,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Bone,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00264; cancer committee review pending,B00264,297,281,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Bone,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00268; cancer committee review pending,B00268,300,284,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Bone,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00268; cancer committee review pending,B00268,300,284,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Bone,AJCC7,any,T1,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00268; cancer committee review pending,B00268,300,284,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Bone,AJCC7,any,T2,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00268; cancer committee review pending,B00268,300,284,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Bone,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00268; cancer committee review pending,B00268,300,284,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00275; cancer committee review pending,B00275,307,291,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,T2a,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00275; cancer committee review pending,B00275,307,291,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,T1a,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00275; cancer committee review pending,B00275,307,291,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,T2a,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00275; cancer committee review pending,B00275,307,291,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,"T2a, T2b",N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00275; cancer committee review pending,B00275,307,291,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00275; cancer committee review pending,B00275,307,291,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00278; cancer committee review pending,B00278,311,295,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,T2a,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00278; cancer committee review pending,B00278,311,295,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,T1a,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00278; cancer committee review pending,B00278,311,295,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,T2a,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00278; cancer committee review pending,B00278,311,295,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,"T2a, T2b",N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00278; cancer committee review pending,B00278,311,295,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Soft Tissue Sarcoma,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00278; cancer committee review pending,B00278,311,295,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cutaneous Squamous Cell Carcinoma and Other Cutaneous Carcinomas,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00285; cancer committee review pending,B00285,318,302,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cutaneous Squamous Cell Carcinoma and Other Cutaneous Carcinomas,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00285; cancer committee review pending,B00285,318,302,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cutaneous Squamous Cell Carcinoma and Other Cutaneous Carcinomas,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00285; cancer committee review pending,B00285,318,302,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cutaneous Squamous Cell Carcinoma and Other Cutaneous Carcinomas,AJCC7,any,T1,N2,M0,Any,Any,IV,extracted_candidate_v2_1 from B00285; cancer committee review pending,B00285,318,302,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cutaneous Squamous Cell Carcinoma and Other Cutaneous Carcinomas,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00288; cancer committee review pending,B00288,324,308,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cutaneous Squamous Cell Carcinoma and Other Cutaneous Carcinomas,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00288; cancer committee review pending,B00288,324,308,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cutaneous Squamous Cell Carcinoma and Other Cutaneous Carcinomas,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00288; cancer committee review pending,B00288,324,308,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cutaneous Squamous Cell Carcinoma and Other Cutaneous Carcinomas,AJCC7,any,T1,N2,M0,Any,Any,IV,extracted_candidate_v2_1 from B00288; cancer committee review pending,B00288,324,308,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Merkel Cell Carcinoma,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00295; cancer committee review pending,B00295,331,315,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Merkel Cell Carcinoma,AJCC7,any,T1,pN0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00295; cancer committee review pending,B00295,331,315,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Merkel Cell Carcinoma,AJCC7,any,T1,cN0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00295; cancer committee review pending,B00295,331,315,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Merkel Cell Carcinoma,AJCC7,any,T2/T3,pN0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00295; cancer committee review pending,B00295,331,315,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Merkel Cell Carcinoma,AJCC7,any,T2/T3,cN0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00295; cancer committee review pending,B00295,331,315,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Merkel Cell Carcinoma,AJCC7,any,T4,N0,M0,Any,Any,IIC,extracted_candidate_v2_1 from B00295; cancer committee review pending,B00295,331,315,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Merkel Cell Carcinoma,AJCC7,any,Any,N1a,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00295; cancer committee review pending,B00295,331,315,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Merkel Cell Carcinoma,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00295; cancer committee review pending,B00295,331,315,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T2b,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T3b,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T4b,N0,M0,Any,Any,IIC,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1 - 4a,N1a,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1 - 4b,N1a,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1 - 4b,N1b,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00306; cancer committee review pending,B00306,342,326,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T2b,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T3b,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T4b,N0,M0,Any,Any,IIC,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1 - 4a,N1a,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1 - 4b,N1a,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,T1 - 4b,N1b,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Melanoma of the Skin,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00310; cancer committee review pending,B00310,352,336,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00317; cancer committee review pending,B00317,365,349,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T1 *,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00317; cancer committee review pending,B00317,365,349,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T0,N1mi,M0,Any,Any,IB,extracted_candidate_v2_1 from B00317; cancer committee review pending,B00317,365,349,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T0,N1 **,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00317; cancer committee review pending,B00317,365,349,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T2,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00317; cancer committee review pending,B00317,365,349,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T0,N2,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00317; cancer committee review pending,B00317,365,349,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
